datetime,author,body
1223080264747737088,2020-01-31 03:07:13,Washington Dems have spent the last 3 years trying to overturn the last election – and we will make sure they face… https://t.co/zu2XoLyzKU
1223079479393697792,2020-01-31 03:04:06,"To keep America Safe, we have fully rebuilt the U.S. Military – it is now stronger, more powerful, and more lethal… https://t.co/nPlw39ZB4T"
1223077157779464195,2020-01-31 02:54:52,"This November, we are going to defeat the Radical Socialist Democrats and win the Great State of Iowa in a Historic… https://t.co/EJSNBk41i1"
1223075454027993088,2020-01-31 02:48:06,"Thank you Iowa, I love you! 
https://t.co/zooBXErdcV"
1223038027234267137,2020-01-31 00:19:23,"Great poll in Iowa, where I just landed for a Big Rally! #KAG2020🇺🇸 https://t.co/4YCo01XYCn"
1223011229033041920,2020-01-30 22:32:54,"RT @JaapTitulaer: @paulsperry_ Can't violate the Logan Act when you're working for the president or acting at his request. 

Logan Act was…"
1223010477732589569,2020-01-30 22:29:54,"RT @alx: CNN's John King: ""Republicans make a good point. The Whistleblower started all this. Why has the Whistleblower never been question…"
1223010302674866178,2020-01-30 22:29:13,"RT @paulsperry_: BREAKING: The 1 witness transcript Schiff won't release (out of 18) talks about Schiff and the ""whistleblower""--and how th…"
1223010224388206592,2020-01-30 22:28:54,"RT @EliseStefanik: There is one transcript that Adam Schiff refuses to release.

The Intelligence Community Inspector General transcript.…"
1223010091349069824,2020-01-30 22:28:22,RT @RandPaul: My question today is about whether or not individuals who were holdovers from the Obama National Security Council and Democra…
1223009868677648384,2020-01-30 22:27:29,RT @MZHemingway: WATCH THIS
1223009402287841280,2020-01-30 22:25:38,RT @paulsperry_: BREAKING: Over dozen Senators just asked Schiff about RCI story (below) &amp; he did not deny it but complained about “attacks…
1223006913891315713,2020-01-30 22:15:45,"RT @marc_lotter: While Democrats focus on WITCH HUNT, @realDonaldTrump is highlighting how he is working to help American autoworkers and A…"
1223006823348830208,2020-01-30 22:15:23,"RT @EpochTimesCan: Trump administration forms #coronavirus task force
https://t.co/mnpl6MiXQb"
